source,TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk_1,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,X54
surprise.F,4.4,0,171.447,yes,65 plus,caucasian,male,Scream,21.5098,-0.2396,-2.2287,0.0034,0.0025,1.1513,0.0033,0.0064,1.3501,0.1927,0,6.1374,0,0.0025,10.0799,0.007,0.0104,1.4848,0.0571,0.8564,0.0359,0.0127,0.0112,51.736,0,0,98.7284,0.0057,1e-4,0.0114,0.0015,3e-4,8.0772,3e-4,3e-4,3e-4,0.002,0.0018,0.0064,0,0.0018,2.2979,2.298,0.0024,78.2908,NA
surprise.F,4.44,0,171.6139,yes,65 plus,caucasian,male,Scream,22.5839,0.9549,-3.9845,0.0032,0.0028,1.0472,0.0041,0.0058,1.0625,0.1927,0,3.9799,0,0.0023,8.744,0.0073,0.0091,1.3925,0.0661,1.0444,0.0271,0.0162,0.0154,46.6897,0,0,98.5357,0.0041,1e-4,0.0108,0.0017,4e-4,5.6015,3e-4,3e-4,3e-4,0.002,0.0018,0.0058,0,0.0018,2.2979,2.2979,0.0024,74.4495,NA
surprise.F,4.48,0,171.8819,yes,65 plus,caucasian,male,Scream,22.6625,0.0757,-3.8059,0.0033,0.0032,1.0189,0.0045,0.0061,0.9018,0.1927,0,3.1252,0,0.0022,6.9066,0.0065,0.0102,1.4641,0.0732,1.3367,0.021,0.0182,0.0215,45.0185,0,0,98.7689,0.0029,1e-4,0.0096,0.0017,4e-4,4.0038,4e-4,4e-4,4e-4,0.002,0.0018,0.0061,0,0.0018,2.2978,2.2978,0.0024,70.607,NA
surprise.F,4.52,0,171.3992,yes,65 plus,caucasian,male,Scream,21.8816,0.9007,-3.7023,0.0034,0.0034,0.9913,0.005,0.0062,0.7899,0.1927,0,2.4825,0,0.0018,5.3983,0.0067,0.0105,1.5929,0.0803,1.5723,0.0163,0.0198,0.0248,43.211,0,0,98.5512,0.0023,1e-4,0.0092,0.0018,4e-4,3.3558,4e-4,4e-4,4e-4,0.002,0.0018,0.0062,0,0.0018,2.2978,2.2978,0.0024,66.7637,NA
surprise.F,4.56,0,173.8605,yes,65 plus,caucasian,male,Scream,22.532,1.0462,-3.4847,0.0036,0.0035,1.0377,0.0049,0.0069,0.7731,0.1927,0,2.5286,0,0.0022,4.3298,0.0084,0.0136,2.1254,0.0842,1.9491,0.0132,0.0159,0.0272,44.5435,0,0,98.5091,0.002,0,0.0092,0.0017,4e-4,3.2796,5e-4,5e-4,5e-4,0.002,0.0018,0.0069,0,0.0018,2.2978,2.2978,0.0023,62.92,NA
surprise.F,4.6,0,172.3339,yes,65 plus,caucasian,male,Scream,23.2922,2.3669,-4.4391,0.0037,0.0034,1.1307,0.0043,0.0075,0.8662,0.1927,0,3.2824,0,0.0023,4.8059,0.0104,0.0207,2.7703,0.0977,2.3846,0.0104,0.0112,0.0272,47.829,0,0,98.0671,0.0022,0,0.0102,0.0017,4e-4,3.7184,6e-4,5e-4,5e-4,0.002,0.0018,0.0075,0,0.0018,2.2978,2.2978,0.0023,59.0765,NA
surprise.F,4.64,0,172.8782,yes,65 plus,caucasian,male,Scream,23.2544,1.566,-4.0215,0.004,0.0034,1.2818,0.0038,0.0087,0.9619,0.1927,0,4.3568,0,0.0021,4.6532,0.0154,0.0254,3.9667,0.0948,2.8884,0.0108,0.0089,0.0297,52.1024,0,0,98.3485,0.0028,0,0.0096,0.0023,4e-4,4.0626,6e-4,6e-4,6e-4,0.002,0.0018,0.0087,0,0.0018,2.2978,2.2978,0.0023,55.233,NA
surprise.F,4.68,0,172.3065,yes,65 plus,caucasian,male,Scream,22.5291,2.0701,-3.829,0.0044,0.0034,1.4627,0.0034,0.0101,1.0481,0.1928,0,5.4999,0,0.002,4.2617,0.0261,0.0344,5.5266,0.096,3.7046,0.0109,0.008,0.0361,55.924,0,0,98.1764,0.0035,0,0.0099,0.003,4e-4,4.6325,7e-4,7e-4,7e-4,0.002,0.0018,0.0101,0,0.0018,2.2978,2.2978,0.0023,51.3894,NA
surprise.F,4.72,0,172.3838,yes,65 plus,caucasian,male,Unknown,21.6876,1.1719,-3.6948,0.0047,0.0033,1.6762,0.0029,0.0117,1.1695,0.1928,0,7.2389,0,0.0021,4.175,0.0356,0.0393,7.0383,0.0927,4.0954,0.0099,0.0068,0.0379,60.1172,0,0,98.4717,0.0035,0,0.0098,0.0039,5e-4,5.1771,7e-4,7e-4,7e-4,0.0019,0.0018,0.0117,0,0.0018,2.2978,2.2978,0.0023,47.5459,NA
surprise.F,4.76,0,171.9225,yes,65 plus,caucasian,male,Unknown,22.5317,2.3462,-4.7303,0.0053,0.0033,2.0232,0.0024,0.0142,1.3566,0.1928,0,10.4052,0,0.0022,4.0905,0.0444,0.0333,9.2241,0.0813,4.1231,0.0088,0.006,0.0373,65.7676,0,0,98.0749,0.0036,0,0.0106,0.004,5e-4,5.8662,8e-4,8e-4,8e-4,0.0019,0.0018,0.0142,0,0.0018,2.2978,2.2979,0.0023,43.7023,NA
surprise.F,4.8,0,171.2518,yes,65 plus,caucasian,male,Unknown,21.7062,2.7291,-4.6798,0.0056,0.0031,2.4254,0.0021,0.016,1.5767,0.1929,0,14.3022,0,0.0021,4.6156,0.0628,0.0336,11.7236,0.0845,4.4847,0.008,0.0059,0.0299,70.3185,0,0,97.9249,0.0059,0,0.0121,0.0037,5e-4,6.5483,8e-4,8e-4,8e-4,0.0019,0.0018,0.016,0,0.0018,2.2978,2.2979,0.0023,39.8591,NA
surprise.F,4.84,0,172.0623,yes,65 plus,caucasian,male,Unknown,21.4309,1.503,-4.2546,0.0062,0.0031,2.8771,0.0018,0.0191,1.7706,0.193,0,18.6404,0,0.002,4.3779,0.0966,0.0288,13.9433,0.077,4.7571,0.0072,0.007,0.0285,74.9925,0,0,98.3688,0.0063,0,0.0148,0.0041,6e-4,7.3007,9e-4,9e-4,9e-4,0.0019,0.0018,0.0191,0,0.0018,2.2978,2.298,0.0022,36.0158,NA
surprise.F,4.88,0,171.4638,yes,65 plus,caucasian,male,Unknown,21.4824,1.711,-4.9123,0.0066,0.0033,3.378,0.0017,0.0216,1.7141,0.1931,0,19.0322,0,0.002,3.1146,0.125,0.0315,17.2619,0.0727,4.0707,0.0065,0.0064,0.0255,76.6145,0,0,98.3007,0.0069,0,0.0174,0.0037,6e-4,6.866,0.001,0.001,0.001,0.0019,0.0018,0.0216,0,0.0018,2.2978,2.2981,0.0022,32.1721,NA
surprise.F,4.92,0,172.489,yes,65 plus,caucasian,male,Unknown,22.1565,2.2709,-4.9016,0.0069,0.0033,4.0103,0.0017,0.0235,1.7554,0.1933,0,20.7755,0,0.0021,2.7755,0.1648,0.0319,20.7788,0.0674,3.8541,0.0064,0.0064,0.0215,78.4853,0,0,98.1032,0.0069,0,0.022,0.0038,6e-4,6.7049,0.001,0.001,0.001,0.0019,0.0018,0.0235,0,0.0018,2.2978,2.2982,0.0022,28.3283,NA
surprise.F,4.96,0,171.161,yes,65 plus,caucasian,male,Unknown,21.2211,1.7971,-4.4419,0.0072,0.0033,5.0253,0.0015,0.0255,1.8685,0.1934,-1.0422,24.1432,0,0.0022,2.9293,0.2101,0.0334,25.405,0.0684,2.9066,0.0059,0.0061,0.0142,81.0429,0,0,98.2717,0.0113,0,0.0266,0.0033,7e-4,6.436,0.0011,0.0011,0.0011,0.0019,0.0018,0.0255,0,0.0018,2.2978,2.2983,0.0021,24.4845,NA
surprise.F,5,0,171.9834,yes,65 plus,caucasian,male,Unknown,21.3711,2.5625,-4.4756,0.0073,0.0033,6.4122,0.0014,0.0264,1.9698,0.1936,-4.0275,26.6075,0,0.0023,3.2523,0.2469,0.0478,31.0181,0.0665,2.1759,0.0055,0.0069,0.0095,82.543,0,0,97.9915,0.0117,0,0.0272,0.0032,7e-4,6.5571,0.0011,0.0011,0.0011,0.0018,0.0018,0.0264,0,0.0018,2.2978,2.2984,0.002,20.6411,NA
surprise.F,5.04,0,171.9392,yes,65 plus,caucasian,male,Unknown,20.61,2.6284,-3.5992,0.0074,0.0033,7.7099,0.0013,0.028,2.0956,0.1941,-6.1504,30.122,0,0.0029,3.6503,0.3829,0.0632,34.9272,0.063,1.6798,0.0059,0.0065,0.0074,84.5687,0,0,97.9654,0.017,0,0.0305,0.0031,8e-4,6.5928,0.0012,0.0012,0.0012,0.0018,0.0018,0.028,0,0.0018,2.2978,2.2985,0.0019,16.798,NA
surprise.F,5.08,0,171.9734,yes,65 plus,caucasian,male,Unknown,20.7645,2.5387,-3.6415,0.0076,0.0032,9.6435,0.0013,0.03,2.1926,0.1941,-8.9606,32.7591,0,0.0029,3.5244,0.4009,0.0792,40.0601,0.0646,1.2459,0.0065,0.007,0.006,86.4082,0,0,98.0009,0.0196,0,0.0312,0.0033,8e-4,6.973,0.0013,0.0013,0.0013,0.0018,0.0019,0.03,0,0.0018,2.2978,2.2986,0.0018,12.9555,NA
surprise.F,5.12,0,172.8258,yes,65 plus,caucasian,male,Unknown,22.2126,2.7259,-4.577,0.0079,0.0033,12.3754,0.0012,0.0321,2.2787,0.1943,-12.3358,35.5106,0,0.0031,3.4343,0.4409,0.0908,46.0789,0.0576,0.9807,0.007,0.0089,0.0054,88.2123,0,0,97.9262,0.022,1e-4,0.0329,0.0041,9e-4,7.0312,0.0013,0.0013,0.0013,0.0018,0.0019,0.0321,0,0.0018,2.2978,2.2987,0.0018,9.1139,NA
surprise.F,5.16,0,172.0018,yes,65 plus,caucasian,male,Unknown,21.3999,2.8936,-4.6211,0.0079,0.0033,15.2238,0.0012,0.0325,2.3317,0.1944,-15.4654,37.081,0,0.0036,3.6864,0.4852,0.0823,51.6577,0.056,0.7524,0.0078,0.0094,0.0051,88.9111,0,0,97.857,0.0173,1e-4,0.039,0.0044,0.001,6.8396,0.0014,0.0014,0.0014,0.0018,0.0019,0.0325,0,0.0018,2.2978,2.2988,0.0018,5.2809,NA
surprise.F,5.2,0,171.9488,yes,65 plus,caucasian,male,Unknown,22.1244,2.5266,-2.9232,0.008,0.0033,18.1567,0.0012,0.0331,2.3391,0.1943,-18.2696,37.6668,0,0.0041,3.6188,0.4627,0.0896,56.6216,0.0522,0.6433,0.0077,0.0143,0.0058,89.3292,0,0,98.0056,0.0127,1e-4,0.0452,0.0054,0.001,6.5818,0.0014,0.0014,0.0014,0.0018,0.0019,0.0331,0,0.0018,2.2978,2.299,0.0018,1.5816,NA
surprise.F,5.24,0,173.014,yes,65 plus,caucasian,male,Unknown,21.988,2.654,-3.3603,0.008,0.0033,23.1379,0.0011,0.034,2.367,0.1948,-22.4608,38.7032,0,0.0052,3.651,0.5841,0.0895,63.8245,0.0514,0.6951,0.0084,0.0186,0.0068,89.9117,0,0,97.9552,0.0145,1e-4,0.0475,0.0072,0.001,6.7426,0.0015,0.0015,0.0015,0.0018,0.0019,0.034,0,0.0018,2.2978,2.2992,0.0018,0.1831,NA
surprise.F,5.28,0,172.7152,yes,65 plus,caucasian,male,Unknown,21.7128,2.378,-4.0729,0.0081,0.0033,26.9113,0.0011,0.0347,2.3947,0.1948,-25.1416,39.7543,0,0.0053,3.6617,0.5863,0.0694,68.5232,0.0501,0.6705,0.0081,0.0362,0.0089,90.5183,0,0,98.0629,0.013,1e-4,0.0496,0.0097,0.0011,6.5612,0.0015,0.0015,0.0015,0.0018,0.0019,0.0347,0,0.0018,2.2978,2.2994,0.0018,0.1035,NA
surprise.F,5.32,0,172.2359,yes,65 plus,caucasian,male,Unknown,22.8463,2.6909,-4.3618,0.0081,0.0033,30.4659,0.0011,0.0346,2.4655,0.1945,-27.4492,40.9934,0,0.0052,3.903,0.5123,0.0624,72.5822,0.0556,0.6719,0.0071,0.0457,0.0134,90.9977,0,0,97.9403,0.0117,1e-4,0.0443,0.0137,0.001,6.6311,0.0015,0.0015,0.0015,0.0018,0.0019,0.0346,0,0.0018,2.2979,2.2996,0.0018,0.0817,NA
surprise.F,5.36,0,170.8835,yes,65 plus,caucasian,male,Unknown,22.4813,2.851,-3.5263,0.0081,0.0032,32.3573,0.001,0.035,2.5732,0.1948,-28.4286,43.6176,0,0.0055,4.3791,0.5802,0.0581,74.2837,0.0585,0.6041,0.0061,0.0531,0.0169,92.0271,0,0,97.8748,0.0134,1e-4,0.0431,0.0159,0.0011,6.5497,0.0015,0.0015,0.0015,0.0018,0.0019,0.035,0,0.0018,2.2979,2.2998,0.0018,0.074,NA
surprise.F,5.4,0,170.2222,yes,65 plus,caucasian,male,Unknown,21.9948,2.7013,-3.2363,0.0077,0.0032,33.869,0.0011,0.0325,2.6005,0.195,-29.6855,43.4434,0,0.006,5.2349,0.6404,0.0743,76.3456,0.054,0.7192,0.0062,0.0713,0.0234,91.0722,0,0,97.9361,0.0135,1e-4,0.0385,0.0218,0.001,6.3246,0.0015,0.0015,0.0015,0.0018,0.0019,0.0325,0,0.0018,2.2979,2.3001,0.0018,0.0693,NA
surprise.F,5.44,0,171.5641,yes,65 plus,caucasian,male,Unknown,22.9664,1.9102,-2.4421,0.0075,0.003,33.9492,0.001,0.031,2.8025,0.1952,-29.5977,46.5151,0,0.0065,6.4895,0.7073,0.0733,76.221,0.0438,0.6165,0.0074,0.0811,0.0267,91.5557,0,0,98.2328,0.0165,1e-4,0.0341,0.0248,0.0011,6.6264,0.0015,0.0015,0.0015,0.0018,0.0019,0.031,0,0.0018,2.2979,2.3004,0.0018,0.0666,NA
surprise.F,5.48,0,172.345,yes,65 plus,caucasian,male,Unknown,23.9725,1.9503,-3.3126,0.0073,0.003,34.6056,0.001,0.0305,2.775,0.1956,-30.2438,45.8339,0,0.0065,6.6301,0.8052,0.0872,77.1467,0.0385,0.8198,0.0078,0.0894,0.0419,91.0314,0,0,98.2188,0.0125,2e-4,0.0313,0.0336,0.0011,6.7198,0.0015,0.0015,0.0015,0.0018,0.0019,0.0305,0,0.0018,2.2979,2.3006,0.0018,0.0655,NA
surprise.F,5.52,0,171.4237,yes,65 plus,caucasian,male,Unknown,22.9761,1.2999,-2.3236,0.0072,0.0031,34.4188,0.0011,0.0311,2.671,0.1966,-30.3352,44.8777,0,0.006,6.4553,1.0758,0.1015,77.0799,0.038,0.9162,0.0078,0.071,0.048,90.6662,0,0,98.4327,0.0128,2e-4,0.0344,0.0381,0.0011,6.4625,0.0015,0.0015,0.0015,0.0018,0.0019,0.0311,0,0.0018,2.2979,2.3009,0.0018,0.0656,NA
surprise.F,5.56,0,170.2173,yes,65 plus,caucasian,male,Unknown,21.9901,1.8263,-2.5142,0.0071,0.003,35.6326,0.001,0.029,2.8176,0.1957,-31.0679,46.2806,0,0.0063,7.3327,0.8273,0.1108,78.43,0.0359,1.0086,0.0079,0.0683,0.0755,90.5805,0,0,98.2617,0.0142,1e-4,0.0331,0.0544,0.0012,6.3756,0.0015,0.0015,0.0015,0.0018,0.0019,0.029,0,0.0018,2.2979,2.3011,0.0018,0.0668,NA
surprise.F,5.6,0,171.0378,yes,65 plus,caucasian,male,Unknown,21.6434,1.6643,-3.1146,0.0067,0.0029,33.6165,0.001,0.0269,2.9011,0.196,-29.9865,47.6335,0,0.0057,8.52,0.9058,0.1015,76.4949,0.0328,0.9988,0.0067,0.0763,0.1038,90.1538,0,0,98.3162,0.0127,2e-4,0.0317,0.0762,0.0012,5.6806,0.0015,0.0015,0.0015,0.0018,0.0019,0.0269,0,0.0018,2.2979,2.3015,0.0018,0.0691,NA
surprise.F,5.64,0,171.1641,yes,65 plus,caucasian,male,Unknown,22.9601,2.1414,-2.8386,0.0065,0.003,31.9491,0.0011,0.0252,2.7697,0.1957,-29.3962,44.8917,0,0.0049,8.6098,0.8359,0.094,75.4404,0.0308,1.07,0.0071,0.0877,0.1509,88.5196,0,0,98.1507,0.0125,2e-4,0.0283,0.0976,0.0014,4.9051,0.0015,0.0015,0.0015,0.0018,0.0018,0.0252,0,0.0018,2.2979,2.3018,0.0018,0.0712,NA
surprise.F,5.68,0,171.569,yes,65 plus,caucasian,male,Unknown,22.9604,1.7417,-2.9254,0.0063,0.003,30.3837,0.0011,0.0231,2.7216,0.1951,-28.6873,43.2176,0,0.0049,9.078,0.6769,0.0845,74.3411,0.0308,0.9889,0.0055,0.0844,0.1819,87.1003,0,0,98.2904,0.0124,2e-4,0.0241,0.1087,0.0014,4.1313,0.0015,0.0015,0.0015,0.0018,0.0018,0.0231,0,0.0018,2.2979,2.302,0.0018,0.0734,NA
surprise.F,5.72,0,171.932,yes,65 plus,caucasian,male,Unknown,21.7335,2.0555,-3.0971,0.006,0.0029,29.1751,0.0011,0.0207,2.9003,0.1948,-27.9779,45.151,0,0.0048,10.6892,0.596,0.0616,73.1876,0.0296,0.9862,0.0045,0.0861,0.1653,86.5868,0,0,98.1817,0.0132,1e-4,0.0205,0.1088,0.0015,3.7736,0.0015,0.0015,0.0015,0.0018,0.0018,0.0207,0,0.0018,2.2979,2.3023,0.0018,0.0768,NA
surprise.F,5.76,0,172.6199,yes,65 plus,caucasian,male,Unknown,22.3853,1.7137,-3.453,0.0058,0.0028,30.1486,0.0011,0.0187,2.918,0.1942,-28.8503,44.2098,0,0.0041,11.4659,0.4188,0.0525,74.9141,0.0314,0.8297,0.0041,0.1037,0.1512,85.2769,0,0,98.2998,0.0128,1e-4,0.0161,0.1086,0.0015,3.2516,0.0015,0.0015,0.0015,0.0018,0.0018,0.0187,0,0.0018,2.2979,2.3025,0.0018,0.0809,NA
surprise.F,5.8,0,172.5264,yes,65 plus,caucasian,male,Unknown,21.5632,1.9547,-3.7524,0.0054,0.0027,29.002,0.0011,0.0165,2.9054,0.194,-28.5416,42.1641,0,0.0036,12.3656,0.3544,0.0441,74.4683,0.0367,0.7417,0.0039,0.1376,0.1176,83.2099,0,0,98.2173,0.0111,1e-4,0.0139,0.1084,0.0016,3.1721,0.0015,0.0014,0.0014,0.0018,0.0018,0.0165,0,0.0018,2.2979,2.3027,0.0018,0.0857,NA
surprise.F,5.84,0,172.0101,yes,65 plus,caucasian,male,Unknown,21.8143,0.8535,-3.0247,0.0051,0.0027,29.254,0.0012,0.0149,2.7796,0.194,-29.2089,39.0117,0,0.0041,12.8461,0.3544,0.0477,75.7664,0.0382,0.5406,0.0039,0.1234,0.0991,80.8984,0,0,98.5646,0.0088,1e-4,0.0133,0.1114,0.0017,2.5826,0.0015,0.0014,0.0014,0.0018,0.0018,0.0149,0,0.0018,2.2979,2.3029,0.0018,0.0907,NA
surprise.F,5.88,0,171.9504,yes,65 plus,caucasian,male,Unknown,21.7461,1.7623,-2.6785,0.005,0.0028,29.0491,0.0013,0.014,2.5186,0.1937,-29.7232,33.5547,0,0.0045,12.2181,0.2934,0.0437,76.7344,0.0411,0.5027,0.0037,0.0936,0.1086,78.2171,0,0,98.2834,0.0072,2e-4,0.0115,0.1231,0.0018,2.2583,0.0014,0.0014,0.0014,0.0018,0.0018,0.014,0,0.0018,2.2979,2.303,0.0018,0.095,NA
surprise.F,5.92,0,171.162,yes,65 plus,caucasian,male,Unknown,22.2293,0.7067,-2.9018,0.0047,0.0028,27.3415,0.0014,0.0125,2.5278,0.1937,-28.9257,32.445,0,0.0045,13.2649,0.2862,0.0434,75.4261,0.0431,0.3848,0.0035,0.0977,0.088,76.4675,0,0,98.6056,0.0061,2e-4,0.0115,0.1294,0.0019,1.9931,0.0014,0.0014,0.0014,0.0018,0.0018,0.0125,0,0.0018,2.2979,2.303,0.0018,0.1007,NA
surprise.F,5.96,0,170.9474,yes,65 plus,caucasian,male,Unknown,21.9485,0.5561,-2.1419,0.0046,0.0029,24.7374,0.0015,0.012,2.289,0.1936,-27.6279,27.7418,0,0.0046,12.474,0.2568,0.0443,73.1626,0.0465,0.3729,0.0037,0.1241,0.0936,74.1237,0,0,98.6464,0.0051,1e-4,0.0105,0.1822,0.0022,1.7291,0.0014,0.0014,0.0014,0.0018,0.0018,0.012,0,0.0018,2.2979,2.3031,0.0018,0.1057,NA
surprise.F,6,0,172.817,yes,65 plus,caucasian,male,Unknown,21.7764,0.9458,-3.0229,0.0044,0.0028,21.7049,0.0016,0.0108,2.1577,0.1934,-25.8798,24.2108,0,0.005,12.6042,0.1992,0.0411,70.2009,0.0467,0.295,0.004,0.122,0.0905,71.4197,0,0,98.5383,0.0045,1e-4,0.0101,0.22,0.0025,1.5901,0.0014,0.0013,0.0013,0.0018,0.0018,0.0108,0,0.0018,2.2979,2.3031,0.0018,0.1107,NA
surprise.F,6.04,0,171.7968,yes,65 plus,caucasian,male,Unknown,20.7127,1.5287,-3.0797,0.0041,0.0028,18.2878,0.0017,0.0098,2.1282,0.1934,-23.3889,22.6722,0,0.0059,13.3463,0.2094,0.0416,65.8492,0.0495,0.282,0.0042,0.1107,0.1088,69.4769,0,0,98.3605,0.0033,1e-4,0.0098,0.3225,0.0027,1.4898,0.0014,0.0013,0.0013,0.0018,0.0018,0.0098,0,0.0018,2.2978,2.3031,0.0018,0.1164,NA
surprise.F,6.08,0,171.4495,yes,65 plus,caucasian,male,Unknown,22.7096,1.1746,-3.5779,0.0037,0.0028,15.4658,0.0022,0.008,1.7777,0.1934,-22.2076,15.3128,0,0.006,12.9962,0.2144,0.0363,63.781,0.0526,0.2662,0.0039,0.1418,0.1036,63.06,0,0,98.4709,0.0021,1e-4,0.0095,0.3689,0.0027,1.2256,0.0013,0.0013,0.0013,0.0018,0.0018,0.008,0,0.0018,2.2978,2.3031,0.0018,0.1215,NA
surprise.F,6.12,0,172.8725,yes,65 plus,caucasian,male,Unknown,22.7423,0.9462,-3.5303,0.0035,0.0029,13.5458,0.0025,0.0074,1.5395,0.1935,-21.1255,11.2873,0,0.0066,12.136,0.222,0.033,61.8241,0.0527,0.296,0.0038,0.2077,0.1212,58.9998,0,0,98.5382,0.0018,1e-4,0.0088,0.3764,0.0028,1.159,0.0013,0.0013,0.0013,0.0018,0.0018,0.0074,0,0.0018,2.2978,2.3031,0.0018,0.1258,NA
surprise.F,6.16,0,172.163,yes,65 plus,caucasian,male,Unknown,22.4722,1.0516,-3.8644,0.0034,0.003,11.5901,0.0029,0.0068,1.336,0.1937,-19.5849,8.3592,0,0.0075,11.2833,0.2764,0.0403,59.1266,0.0534,0.2944,0.0034,0.169,0.1101,55.1934,0,0,98.5075,0.0018,1e-4,0.0095,0.3063,0.0028,1.0203,0.0013,0.0013,0.0013,0.0018,0.0018,0.0068,0,0.0018,2.2978,2.3031,0.0018,0.1292,NA
surprise.F,6.2,0,173.0463,yes,65 plus,caucasian,male,Unknown,23.1639,1.8259,-3.6459,0.0032,0.0031,9.5438,0.0033,0.0062,1.2059,0.1937,-17.4319,6.4888,0,0.0072,10.9723,0.272,0.0481,55.3706,0.0511,0.3232,0.0033,0.1352,0.114,51.6755,0,0,98.2619,0.0019,1e-4,0.0104,0.3216,0.0029,0.9931,0.0013,0.0013,0.0013,0.0018,0.0018,0.0062,0,0.0018,2.2978,2.3031,0.0018,0.1324,NA
surprise.F,6.24,0,171.5066,yes,65 plus,caucasian,male,Unknown,22.1609,1.7742,-4.0605,0.0035,0.0033,8.5145,0.0035,0.0071,1.0732,0.1939,-15.6573,5.6117,0,0.0063,8.6378,0.3464,0.0548,52.2437,0.0505,0.2638,0.0031,0.1465,0.1324,51.8464,0,0,98.2794,0.0018,1e-4,0.0105,0.2988,0.003,0.9414,0.0013,0.0013,0.0013,0.0018,0.0018,0.0071,0,0.0018,2.2978,2.3031,0.0018,0.134,NA
surprise.F,6.28,0,172.0224,yes,65 plus,caucasian,male,Unknown,23.3812,1.6777,-4.0415,0.0036,0.0034,8.2984000000000009,0.0035,0.0077,1.0425,0.194,-15.1028,5.5493,0,0.0059,7.662,0.3652,0.0628,51.2049,0.0501,0.2845,0.0031,0.1954,0.1515,52.6563,0,0,98.3118,0.0014,2e-4,0.0122,0.2725,0.0033,0.9613,0.0013,0.0013,0.0013,0.0018,0.0018,0.0077,0,0.0018,2.2978,2.3031,0.0018,0.135,NA
surprise.F,6.32,0,172.1141,yes,65 plus,caucasian,male,Unknown,22.3448,1.3006,-3.778,0.0038,0.0036,8.4256,0.0037,0.0084,0.9482,0.1944,-15.4866,4.8489,0,0.0058,6.0672,0.4772,0.0685,51.7809,0.0499,0.2902,0.003,0.2225,0.1533,52.2588,0,0,98.4325,0.0011,2e-4,0.0136,0.2194,0.0034,0.9917,0.0013,0.0012,0.0012,0.0018,0.0018,0.0084,0,0.0018,2.2978,2.303,0.0018,0.1354,NA
surprise.F,6.36,0,171.6303,yes,65 plus,caucasian,male,Unknown,22.2929,1.9075,-3.9416,0.0041,0.0039,8.1423,0.0037,0.0099,0.9124,0.1949,-14.5144,4.9515,0,0.0051,4.4798,0.6047,0.0732,49.9939,0.047,0.3597,0.0033,0.1978,0.1334,54.1545,0,0,98.2337,8e-4,2e-4,0.0153,0.1719,0.0037,1.0302,0.0013,0.0012,0.0012,0.0018,0.0018,0.0099,0,0.0018,2.2978,2.3029,0.0018,0.1351,NA
surprise.F,6.4,0,171.6907,yes,65 plus,caucasian,male,Unknown,22.2489,1.7834,-2.9489,0.0041,0.004,8.6832,0.0038,0.0105,0.8752,0.1955,-15.5482,4.7691,0,0.0045,3.7032,0.7664,0.0661,51.6233,0.0441,0.4201,0.004,0.2873,0.1301,54.3788,0,0,98.2763,6e-4,2e-4,0.0167,0.1551,0.004,1.0782,0.0013,0.0012,0.0012,0.0018,0.0018,0.0105,0,0.0018,2.2978,2.3028,0.0018,0.1345,NA
surprise.F,6.44,0,171.9301,yes,65 plus,caucasian,male,Unknown,22.8899,2.117,-2.7868,0.0045,0.004,9.132,0.0034,0.0123,0.9229,0.1955,-15.4473,5.7503,0,0.0046,3.0033,0.783,0.0565,51.4432,0.0478,0.4305,0.0038,0.2901,0.1145,57.843,0,0,98.1596,5e-4,2e-4,0.0171,0.1062,0.0041,1.2282,0.0013,0.0013,0.0013,0.0018,0.0018,0.0123,0,0.0018,2.2978,2.3028,0.0018,0.1333,NA
surprise.F,6.48,0,171.5769,yes,65 plus,caucasian,male,Unknown,22.3263,1.1895,-2.6437,0.0045,0.0041,9.2058,0.0036,0.0124,0.8663,0.1957,-15.8429,5.1055,0,0.0043,2.3253,0.8322,0.053,52.1248,0.0519,0.3981,0.0031,0.3056,0.0924,56.7604,0,0,98.4664,3e-4,2e-4,0.0191,0.0586,0.0039,1.2286,0.0013,0.0013,0.0013,0.0018,0.0018,0.0124,0,0.0018,2.2978,2.3027,0.0018,0.1314,NA
surprise.F,6.52,0,172.3595,yes,65 plus,caucasian,male,Unknown,21.6773,1.7657,-3.1979,0.0049,0.0042,10.8001,0.0033,0.0146,0.9284,0.1962,-17.3492,6.4469,0,0.004,1.8417,0.9696,0.0496,54.6937,0.0552,0.433,0.0032,0.25,0.0712,60.7094,0,0,98.2823,3e-4,2e-4,0.0203,0.0351,0.0038,1.4062,0.0013,0.0013,0.0013,0.0018,0.0018,0.0146,0,0.0018,2.2978,2.3026,0.0018,0.1292,NA
